	Transliteration	Normalized
3741	Ni-nu-a{ki}	Ninuʾa[]SN
3742	Ni-nu2-a{ki}	Ninuʾa[]SN
3743	Ni-ra:da-ac-we{ki}	Niradašwe[]SN
3744	Ni-ri2	Niri[]PN
3745	Ni-tam-ma	Nitama[]PN
3746	Ni-zi-id-a-nu-um	Nizidanum[]PN
3747	Nibru	Nibru[]PN
3748	Nibru-ce3	Nibru[]PN
3749	Nibru-ki	Nibruki[]PN
3750	Nibru.ki	Nibru.ki[]PN
3751	Nibruki	Nibruki[]PN
3752	Nibru{ki}	Nibru[]SN
3753	Nibru{ki}-a	Nibrua[]SN
3754	Nibru{ki}-ce3	Nibru[]SN
3755	Nibru{ki}-ka	Nibruka[]SN
3756	Nibru{ki}-ka-ce3	Nibruka[]SN
3757	Nibru{ki}-me	Nibrume[]SN
3758	Nibru{ki}-ta	Nibru[]SN
3759	Nig2-bi	Niŋbi[]PN
3760	Nig2-du11-ga-ni	Niŋdugani[]PN
3761	Nig2-erim2-3-KIB-e	Niŋ₂.erim₂.₃.KIB.e[]PN
3762	Nig2-erim2-ga-sug-ga	Niŋerimgasuga[]PN
3763	Nig2-gur11-in-zu	Niŋgurinzu[]PN
3764	Nig2-lagar-e	Niŋlagare[]PN
3765	Nig2-mu-mu-kal-le	Niŋmumukale[]PN
3766	Nig2-sa6-ga	Niŋsaga[]PN
3767	Nig2-si-sa2-e	Niŋsisaʾe[]PN
3768	Nig2-u2-rum	Niŋurum[]PN
3769	Nig2-{d}Ba-u2	NiŋBaʾu[]PN
3770	Nig2-{d}Ba-u2-gen7-ta	NiŋBaʾugen[]PN
3771	Nig2-{d}Ba-u2-ke4	NiŋBaʾu[]PN
3772	Nim-zi2-um{ki}	Nimziʾum[]SN
3773	Nimgir-DI.NE	Nimgir.DI.NE[]PN
3774	Nimgir-inim-ge-na	Nimgirinimgena[]PN
3775	Nin-AN.AN.NE.GUL	Nin.AN.AN.NE.GUL[]PN
3776	Nin-IG-DUL3	Nin.IG.DUL₃[]PN
3777	Nin-NE-na-BA	Nin.NE.na.BA[]PN
3778	Nin-TE	Nin.TE[]PN
3779	Nin-a-na	Ninana[]PN
3780	Nin-a-zu	Ninazu[]PN
3781	Nin-a2-zi-da	Ninazida[]PN
3782	Nin-cu-gi4-gi4	Ninšugigi[]PN
3783	Nin-ha-ma-ti	Ninhamati[]PN
3784	Nin-he2-du7	Ninhedu[]PN
3785	Nin-he2-gal2-	Ninhegal[]PN
3786	Nin-hur-sag	Ninhursaŋ[]PN
3787	Nin-inim-ge-na	Nininimgena[]PN
3788	Nin-kal-la	Ninkala[]PN
3789	Nin-kal-la-ce3	Ninkala[]PN
3790	Nin-ku3-zu	Ninkugzu[]PN
3791	Nin-lil2-ama-mu	Ninlilamaŋu[]PN
3792	Nin-lil2-la2	Ninlila[]PN
3793	Nin-mu-kuX	Nin.mu.kuX[]PN
3794	Nin-u3-kul-e-ki-ag2	Ninukulekiʾaŋ[]PN
3795	Nin-u3-kul-ki-ag2	Ninukulkiʾaŋ[]PN
3796	Nin-u3-ma	Ninuma[]PN
3797	Nin-uru-ni-ce3-ta	Ninirini[]PN
3798	Nin-{u2}kul-ne2-ki-ag2	Ninkulnekiʾaŋ[]PN
3799	Nin9-kal-la	Ninkala[]PN
3800	Nin9-tur-tur	Ninturtur[]PN
3801	Nin9-tur-tur-ce3	Ninturtur[]PN
3802	Nin9-tur-tur-ra	Ninturtura[]PN
3803	Nippur{ki}	Nipur[]SN
3804	Nir-i3-da-gal2	Niridagal[]PN
3805	Nir-i3-da-gal2-ta	Niridagal[]PN
3806	Nir3-i3-da-gal2	Niridagal[]PN
3807	Nita-mu	Nitaŋu[]PN
3808	Nougayrol's	Nougayrol's[]PN
3809	Nu-ba-an	Nuban[]PN
3810	Nu-da-tum	Nudatum[]PN
3811	Nu-ga-ar{ki}	Nugar[]SN
3812	Nu-gi-ra-nu-um	Nugiranum[]PN
3813	Nu-hi-DINGIR	Nu.hi.DINGIR[]PN
3814	Nu-hi-DINGIR-ta	Nu.hi.DINGIR[]PN
3815	Nu-hi-lum	Nuhilum[]PN
3816	Nu-hi-lum-ta	Nuhilum[]PN
3817	Nu-i3-da	Nuʾida[]PN
3818	Nu-i3-da-ce3	Nuʾida[]PN
3819	Nu-i3-da-ke4-ne-ce3	Nuʾidakene[]PN
3820	Nu-i3-da-ta	Nuʾida[]PN
3821	Nu-me-ur-zu	Numeʾurzu[]PN
3822	Nu-mu-du-um	Numudum[]PN
3823	Nu-ri-a-a	Nuriʾaya[]PN
3824	Nu-tin-DINGIR	Nu.tin.DINGIR[]PN
3825	Nu-tur	Nutur[]PN
3826	Nu-tur-ra	Nutura[]PN
3827	Nu-u3-tur	Nutur[]PN
3828	Nu-uk-ra-nu-um	Nukranum[]PN
3829	Nu-ur-i3-li2	Nurili[]PN
3830	Nu-ur-{d}Suen	NurSuʾen[]PN
3831	Nu-ur2	Nur[]PN
3832	Nu-ur2-Ec4-tar2	Nu.ur₂.Eš₄.tar₂[]PN
3833	Nu-ur2-Ma-ma	Nu.ur₂.Ma.ma[]PN
3834	Nu-ur2-i3-li2	Nurili[]PN
3835	Nu-ur2-i3-li2-ta	Nurili[]PN
3836	Nu-ur2-ictar	Nurištar[]PN
3837	Nu-ur2-ma-ti-cu	Nurmatišu[]PN
3838	Nu-ur2-ra	Nura[]PN
3839	Nu-ur2-ra-a	Nuraa[]PN
3840	Nu-ur2-tu-tu	Nurtutu[]PN
3841	Nu-ur2-zu	Nurzu[]PN
3842	Nu-ur2-zu-bi	Nurzubi[]PN
3843	Nu-ur2-zu-ka	Nurzuka[]PN
3844	Nu-ur2-zu-ta	Nurzu[]PN
3845	Nu-ur2-{d}Cu-{d}Suen	NurŠuSuʾen[]PN
3846	Nu-ur2-{d}Cul-gi	NurŠulgi[]PN
3847	Nu-ur2-{d}Da-gan	NurDagan[]PN
3848	Nu-ur2-{d}Ec18-tar2	NurEštar[]PN
3849	Nu-ur2-{d}ICKUR	Nu.ur₂.{d}IŠKUR[]PN
3850	Nu-ur2-{d}ICKUR-ta	Nu.ur₂.{d}IŠKUR[]PN
3851	Nu-ur2-{d}Suen	NurSuʾen[]PN
3852	Nu-ur2-{d}Suen-ta	NurSuʾen[]PN
3853	Nu-ur2-{d}UTU	Nu.ur₂.{d}UTU[]PN
3854	Nu-ur2-{d}UTU-ta	Nu.ur₂.{d}UTU[]PN
3855	Owen	Owen[]PN
3856	Owen,	Owen,[]PN
3857	Ozaki:	Ozaki[]PN
3858	PA.over	PA.over[]PN
3859	PAP-PAP-nin-GIR3-ir	PAP.PAP.nin.GIR₃.ir[]PN
3860	PAP.CID{ki}	PAP.ŠID{ki}[]SN
3861	PEC-ga	PEŠ.ga[]PN
3862	PI-DA-al-tum	PI.DA.al.tum[]PN
3863	PI-TUM-bi	PI.TUM.bi[]PN
3864	PI-bi2-il	PI.bi₂.il[]PN
3865	PI-e-a	PI.e.a[]PN
3866	PI-ib-ra	PI.ib.ra[]PN
3867	PI-il{ki}	PI.il{ki}[]SN
3868	PI-il{ki}-ta	PI.il{ki}[]SN
3869	PI-li	PI.li[]PN
3870	PI-me-ti	PI.me.ti[]PN
3871	PI-ra	PI.ra[]PN
3872	PN-ta	PN[]PN
3873	PU2-bi	PU₂.bi[]PN
3874	PU3.CA-u3-gur	PU₃.ŠA.u₃.gur[]PN
3875	Pa-li-lum	Palilum[]PN
3876	Pa-lu5-lu5	Palulu[]PN
3877	Pa-na-na	Panana[]PN
3878	Pa-ni-lum	Panilum[]PN
3879	Pa-ni-tum	Panitum[]PN
3880	Pa2-Pa2-an-ce-en	Pa₂.Pa₂.an.še.en[]PN
3881	Pa2-li-lum	Palilum[]PN
3882	Pa2-li2-lum	Palilum[]PN
3883	Pa2-li2-lum-ce3	Palilum[]PN
3884	Pa2-pa2-an-ce-en	Papanšen[]PN
3885	Pa2-pa2-an-ce-en6	Papanšen[]PN
3886	Pa3-da-mu	Padaŋu[]PN
3887	Pa3-da-mu-ta	Padaŋu[]PN
3888	Pa4-ki-na-na	Pakinana[]PN
3889	Pa4-tibira{ki}-ce3	Patibira[]SN
3890	Pa5-tibira{ki}	Patibira[]SN
3891	Paoletti	Paoleti[]PN
3892	Pec2-tur-tur	Pešturtur[]PN
3893	Pec2-tur-uru-da	Pešturirida[]PN
3894	Pettinato	Petinato[]PN
3895	Pi-ru-ru	Piruru[]PN
3896	Pi-ru-ru-ta	Piruru[]PN
3897	Pi-ru-ru-ti	Piruruti[]PN
3898	Pi2-ca-ah-DINGIR	Pi₂.ša.ah.DINGIR[]PN
3899	Pi5-ca-ah-DINGIR	Pi₅.ša.ah.DINGIR[]PN
3900	Pi5-ca-hi-li	Pišahili[]PN
3901	Pi5-ca-hi-lum	Pišahilum[]PN
3902	Princeton	Prinšeton[]PN
3903	Pu-cu-du10	Pušudug[]PN
3904	Pu-cu-ki-in	Pušukin[]PN
3905	Pu-cu{ki}-in	Pušuin[]SN
3906	Pu-du-um-ki-hu-lu	Pudumkihulu[]PN
3907	Pu-du-um-ki-ri-ic	Pudumkiriš[]PN
3908	Pu-hi-i3-zi	Puhizi[]PN
3909	Pu-ru-kum	Purukum[]PN
3910	Pu-ru-ru-ta	Pururu[]PN
3911	Pu-su2-num2	Pusunum[]PN
3912	Pu-tu-li-um{ki}	Putuliʾum[]SN
3913	Pu-u2-us2{ki}	Puus[]SN
3914	Pu-uc-du10	Pušdug[]PN
3915	Pu-uh2-zi-gar3{ki}	Puhzigar[]SN
3916	Pu-ul-ba-at	Pulbat[]PN
3917	Pu-us2-ki	Puski[]PN
3918	Pu-us2-sa{ki}	Pusa[]SN
3919	Pu-us2{ki}	Pus[]SN
3920	Pu-us2{ki}-ce3	Pus[]SN
3921	Pu-us2{ki}-me	Pusme[]SN
3922	Pu-us2{ki}-ta	Pus[]SN
3923	Pu-ut-ca-dar{ki}	Putšadar[]SN
3924	Pu-ut-tu-li-um{ki}	Putuliʾum[]SN
3925	Pu-zu	Puzu[]PN
3926	Pu-zu-zu-mu	Puzuzuŋu[]PN
3927	Pu3-um-wa-qar	Pumwaqar[]PN
3928	Pu3-zu-lum	Puzulum[]PN
3929	Pu3-zu-u3-zu	Puzuzu[]PN
3930	Puzur4	Puzur[]PN
3931	Puzur4-	Puzur[]PN
3932	Puzur4-A-cur5	PuzurAšur[]PN
3933	Puzur4-AN-AMAR-ta	Puzur₄.AN.AMAR[]PN
3934	Puzur4-AN.DA	Puzur₄.AN.DA[]PN
3935	Puzur4-Cu-da	Puzur₄.Šu.da[]PN
3936	Puzur4-Da-gan	Puzur₄.Da.gan[]PN
3937	Puzur4-Da-gan{an}	Puzur₄.Da.gan{an}[]PN
3938	Puzur4-Ec18-tar2	Puzur₄.Eš₁₈.tar₂[]PN
3939	Puzur4-Ec4-tar	Puzur₄.Eš₄.tar[]PN
3940	Puzur4-Ec4-tar2	Puzur₄.Eš₄.tar₂[]PN
3941	Puzur4-Ec4-tar2-ta	Puzur₄.Eš₄.tar₂[]PN
3942	Puzur4-Er3-ra	PuzurEra[]PN
3943	Puzur4-Er3-ra-ta	PuzurEra[]PN
3944	Puzur4-Ga-ga	Puzur₄.Ga.ga[]PN
3945	Puzur4-Ga-ga-ta	Puzur₄.Ga.ga[]PN
3946	Puzur4-Ha-ia3	Puzur₄.Ha.iʾa₃[]PN
3947	Puzur4-Ha-ia3-ta	Puzur₄.Ha.iʾa₃[]PN
3948	Puzur4-I3-cu	Puzur₄.I₃.šu[]PN
3949	Puzur4-I3-cum	Puzur₄.I₃.šum[]PN
3950	Puzur4-Ictar	Puzur₄.Ištar[]PN
3951	Puzur4-Ir11-ra	Puzur₄.Ir₁₁.ra[]PN
3952	Puzur4-Ma-ma	Puzur₄.Ma.ma[]PN
3953	Puzur4-Ma-ma-ta	Puzur₄.Ma.ma[]PN
3954	Puzur4-Na-ni	Puzur₄.Na.ni[]PN
3955	Puzur4-We-er	Puzur₄.We.er[]PN
3956	Puzur4-a-bi	Puzurabi[]PN
3957	Puzur4-a-bi-ih	Puzurabih[]PN
3958	Puzur4-a-cu2-ki	Puzurašuki[]PN
3959	Puzur4-ab-ba	Puzuraba[]PN
3960	Puzur4-am	Puzuram[]PN
3961	Puzur4-ba-ba-ac-ki	Puzurbabaški[]PN
3962	Puzur4-cu-ni	Puzuršuni[]PN
3963	Puzur4-cu-u2-da	Puzuršuda[]PN
3964	Puzur4-cuba	Puzuršuba[]PN
3965	Puzur4-cuba3	Puzuršuba[]PN
3966	Puzur4-da-gan	Puzurdagan[]PN
3967	Puzur4-ec18-tar2	Puzureštar[]PN
3968	Puzur4-ec4-tar2	Puzureštar[]PN
3969	Puzur4-ha-ia3	Puzurhaʾiʾa[]PN
3970	Puzur4-i3-li2	Puzurili[]PN
3971	Puzur4-i3-li2-me	Puzurilime[]PN
3972	Puzur4-i3-li2-ta	Puzurili[]PN
3973	Puzur4-ia3-a	Puzuriʾaa[]PN
3974	Puzur4-ic-Da-gan	Puzur₄.iš.Da.gan[]PN
3975	Puzur4-ic-{d}Da-gan	PuzurišDagan[]PN
3976	Puzur4-ic-{d}Da-gan{ki}	PuzurišDagan[]SN
3977	Puzur4-ictar	Puzurištar[]PN
3978	Puzur4-ictar-ta	Puzurištar[]PN
3979	Puzur4-ka3-ka3	Puzurkaka[]PN
3980	Puzur4-lu2	Puzurlu[]PN
3981	Puzur4-lugal	Puzurlugal[]PN
3982	Puzur4-lum	Puzurlum[]PN
3983	Puzur4-ma-ma	Puzurmama[]PN
3984	Puzur4-mi-car	Puzurmišar[]PN
3985	Puzur4-ra-ci	Puzuraši[]PN
3986	Puzur4-tab-nu-um	Puzurtabnum[]PN
3987	Puzur4-tu-tu	Puzurtutu[]PN
3988	Puzur4-u-a	Puzuruʾa[]PN
3989	Puzur4-u-a-ce3	Puzuruʾa[]PN
3990	Puzur4-u2-ca	Puzuruša[]PN
3991	Puzur4-u4-da	Puzuruda[]PN
3992	Puzur4-{ac}Ac7-gi4	Puzur₄.{aš}Aš₇.gi₄[]PN
3993	Puzur4-{d.ac}Ac7-gi4	Puzur₄.{d.aš}Aš₇.gi₄[]PN
3994	Puzur4-{d}Amar-{d}Suen	PuzurAmarSuʾen[]PN
3995	Puzur4-{d}Cul-gi	PuzurŠulgi[]PN
3996	Puzur4-{d}Cul-gi-me	PuzurŠulgime[]PN
3997	Puzur4-{d}Cul-gi-ta	PuzurŠulgi[]PN
3998	Puzur4-{d}Da-gan	PuzurDagan[]PN
3999	Puzur4-{d}Da-gan-ki	PuzurDaganki[]PN
4000	Puzur4-{d}Da-gan{ki}	PuzurDagan[]SN
4001	Puzur4-{d}En-lil2	PuzurEnlil[]PN
4002	Puzur4-{d}En-lil2-la2	PuzurEnlila[]PN
4003	Puzur4-{d}En-lil2-la2-ta	PuzurEnlila[]PN
4004	Puzur4-{d}En-lil2-ta	PuzurEnlil[]PN
4005	Puzur4-{d}Er3-ra	PuzurEra[]PN
4006	Puzur4-{d}Erim4	PuzurErim[]PN
4007	Puzur4-{d}Ha-ia3	PuzurHaʾiʾa[]PN
4008	Puzur4-{d}Ha-mi	PuzurHami[]PN
4009	Puzur4-{d}ICKUR	Puzur₄.{d}IŠKUR[]PN
4010	Puzur4-{d}INANNA	Puzur₄.{d}INANNA[]PN
4011	Puzur4-{d}Lamma	PuzurLama[]PN
4012	Puzur4-{d}Li9-si4	PuzurLisi[]PN
4013	Puzur4-{d}Nance	PuzurNanše[]PN
4014	Puzur4-{d}Nanna	PuzurNana[]PN
4015	Puzur4-{d}Nin-MAR.KI	Puzur₄.{d}Nin.MAR.KI[]PN
4016	Puzur4-{d}Nin-sun2	PuzurNinsun[]PN
4017	Puzur4-{d}Nin-ti	PuzurNinti[]PN
4018	Puzur4-{d}Saman4	PuzurSaman[]PN
4019	Puzur4-{d}Sud3	PuzurSud[]PN
4020	Puzur4-{d}Sud3-da	PuzurSuda[]PN
4021	Puzur4-{d}Suen	PuzurSuʾen[]PN
4022	Puzur4-{d}Suen-ka	PuzurSuʾenka[]PN
4023	Puzur4-{d}Suen-ta	PuzurSuʾen[]PN
4024	Puzur4-{d}Suh6	PuzurSuh[]PN
4025	Puzur4-{d}Ticpak	PuzurTišpak[]PN
4026	Puzur4-{d}UTU	Puzur₄.{d}UTU[]PN
4027	Puzur4-{d}en-lil2	PuzurEnlil[]PN
4028	Puzur4-{ic}-{d}Da-gan	PuzurDagan[]PN
4029	Puzur43-{d}En-lil2-la2	PuzurEnlila[]PN
4030	Puzur4PU3.CA-ic-{d}Da-gan	Puzur₄PU₃.ŠA.iš.{d}Da.gan[]PN
4031	Puzur4{ic}-Da-gan	Puzur₄{iš}.Da.gan[]PN
4032	Puzur4{ic}-Da-{ga-an}gan	Puzur₄{iš}.Da.{ga.an}gan[]PN
4033	Puzur4{ic}-d-da-gan	Puzurddagan[]PN
4034	Puzur4{ic}-{d}Da-gan	PuzurDagan[]PN
4035	Puzur4{ic}-{d}Da-gan-ce3	PuzurDagan[]PN
4036	Puzur4{ic}-{d}Da-gan-ki	PuzurDaganki[]PN
4037	Puzur4{ic}-{d}Da-gan-ta	PuzurDagan[]PN
4038	Puzur4{ic}-{d}Da-gan{ki}	PuzurDagan[]SN
4039	Puzur4{ic}-{d}Da-gan{ki}-ta	PuzurDagan[]SN
4040	Puzur4{ic}-{d}Da-{ga}gan	PuzurDagan[]PN
4041	Puzur4{ic}-{d}da-gan	PuzurDagan[]PN
4042	Puzur4{ic}-{d}da-gan{ki}	PuzurDagan[]SN
4043	Qu2-ra-ad-i3-li2	Quradili[]PN
4044	Qu2-ra-ad-i3-li2-ta	Quradili[]PN
4045	Qur-da-cu	Qurdašu[]PN
4046	Qur-di3-DINGIR	Qur.di₃.DINGIR[]PN
4047	Qur-di3-lum	Qurdilum[]PN
4048	Qur2-di3-DINGIR	Qur₂.di₃.DINGIR[]PN
4049	Qur2-di3-lum	Qurdilum[]PN
4050	R-iq-mu-ca	Riqmuša[]PN
4051	RI-muc{ki}	RI.muš{ki}[]SN
4052	Ra-ba-tum	Rabatum[]PN
4053	Ra-bi2-DINGIR-ta	Ra.bi₂.DINGIR[]PN
4054	Ra-bi2-bi2	Rabibi[]PN
4055	Ra-bi2{ki}	Rabi[]SN
4056	Ra-ci	Raši[]PN
4057	Ra-ci-ci	Rašiši[]PN
4058	Ra-ha-u3	Rahaʾu[]PN
4059	Ra-ku6-u3	Rakuu[]PN
4060	Rasur	Rasur[]PN
4061	Ri-ba-ga-da	Ribagada[]PN
4062	Ri-ba-tum	Ribatum[]PN
4063	Ri-ga-ba-da	Rigabada[]PN
4064	Ri-ha-ni	Rihani[]PN
4065	Ri-hu-ub	Rihub[]PN
4066	Ri-i3-Si-in	Ri.i₃.Si.in[]PN
4067	Ri-i3-isy-DINGIR	Ri.i₃.iṣ.DINGIR[]PN
4068	Ri-i3-si-in	Risin[]PN
4069	Ri-ib-hu-ti	Ribhuti[]PN
4070	Ri-ig-muc	Rigmuš[]PN
4071	Ri-im-DINGIR-ta	Ri.im.DINGIR[]PN
4072	Ri-im-gag-ga	Rimgaga[]PN
4073	Ri-im-i3-li2	Rimili[]PN
4074	Ri-ip-hu-ti	Riphuti[]PN
4075	Ri-isy-DINGIR	Ri.iṣ.DINGIR[]PN
4076	Ri-ku-ga-da	Rikugada[]PN
4077	Ri-ma-nu-um	Rimanum[]PN
4078	Ri-mi-DINGIR	Ri.mi.DINGIR[]PN
4079	Ri-muc{ki}	Rimuš[]SN
4080	Ri-muc{ki}-ke4	Rimuš[]SN
4081	Ri-syi2-DINGIR	Ri.ṣi₂.DINGIR[]PN
4082	Ri-syi2-dingir	Riṣidiŋir[]PN
4083	Ru-ba-tum	Rubatum[]PN
4084	Ru-ba-tum-ce3	Rubatum[]PN
4085	Ru-uc-dam	Rušdam[]PN
4086	SA6-ga	SA₆.ga[]PN
4087	SAG-be-li2	SAG.be.li₂[]PN
4088	SAHAR-dam	SAHAR.dam[]PN
4089	SAL-mac2-niga	SAL.maš₂.niga[]PN
4090	SAL.SILA4-niga	SAL.SILA₄.niga[]PN
4091	SAR-ga-ce3	SAR.ga[]PN
4092	SAR-ta	SAR[]PN
4093	SI-ce3	SI[]PN
4094	SI.A-a	SI.Aya[]PN
4095	SI.A-a-ta	SI.Aya[]PN
4096	SI.A-tum	SI.A.tum[]PN
4097	SIG4-ca-an	SIG₄.ša.an[]PN
4098	SIG4-te-lal-li2	SIG₄.te.lal.li₂[]PN
4099	SILA3.cU.DUH	SILA₃.šU.DUH[]PN
4100	SIPA-si-in	SIPA.si.in[]PN
4101	SIPA-si:in	SIPA.si:in[]PN
4102	SIxCE	SIxŠE[]PN
4103	SU-a	SU.a[]PN
4104	SU.KUR.RU{ki}	SU.KUR.RU{ki}[]SN
4105	SU.KUR.RU{ki}-ke4-ne	SU.KUR.RU{ki}.ke₄.ne[]SN
4106	SUHUC-ki-in	SUHUŠ.ki.in[]PN
4107	SUHUC-ki-in-ta	SUHUŠ.ki.in[]PN
4108	SUHUC-ki2-in	SUHUŠ.ki₂.in[]PN
4109	SUM-sal-la	SUM.sal.la[]PN
4110	SUM.PU2.PU2{ki}	SUM.PU₂.PU₂{ki}[]SN
4111	SYe-lu-uc-{d}Da-gan	ṢelušDagan[]PN
4112	SYe-lu-uc-{d}Da-gan-ce3	ṢelušDagan[]PN
4113	SYe-lu-uc-{d}Da-gan-ta	ṢelušDagan[]PN
4114	SYe-lu-us2-{d}Da-gan	ṢelusDagan[]PN
4115	SYi-la-cu	Ṣilašu[]PN
4116	SYi-li-uc-{d}Da-gan	ṢiliʾušDagan[]PN
4117	SYi-li-{d}Cul-gi	ṢiliŠulgi[]PN
4118	SYi-li-{d}ICKUR	Ṣi.li.{d}IŠKUR[]PN
4119	SYi-li-{d}Sud3-da	ṢiliSuda[]PN
4120	SYi-li2-{d}ICKUR	Ṣi.li₂.{d}IŠKUR[]PN
4121	SYi-lu-uc-DU10	Ṣi.lu.uš.DU₁₀[]PN
4122	SYi-lu-uc-Da-gan	Ṣi.lu.uš.Da.gan[]PN
4123	SYi-lu-uc-Da-gan-ta	Ṣi.lu.uš.Da.gan[]PN
4124	SYi-lu-uc-da-ga-an	Ṣilušdagan[]PN
4125	SYi-lu-uc-kam	Ṣiluškam[]PN
4126	SYi-lu-uc-{d}Cul-gi	ṢilušŠulgi[]PN
4127	SYi-lu-uc-{d}Da-gan	ṢilušDagan[]PN
4128	SYi-lu-uc-{d}Da-gan-ce3	ṢilušDagan[]PN
4129	SYi-lu-uc-{d}Da-gan-ta	ṢilušDagan[]PN
4130	SYi-lu-uc-{d}da-gan	ṢilušDagan[]PN
4131	SYi-lu-uc-{d}da-gan-ka	ṢilušDaganka[]PN
4132	SYi-lu-uc-{d}da-gan-ta	ṢilušDagan[]PN
4133	SYi-lu-uc2-{d}Da-gan	ṢilušDagan[]PN
4134	SYu-mi-id-DINGIR	Ṣu.mi.id.DINGIR[]PN
4135	SYu2-mi-id-DINGIR	Ṣu₂.mi.id.DINGIR[]PN
4136	Sa-bi-a-nu-um	Sabiʾanum[]PN
4137	Sa-bu-um	Sabum[]PN
4138	Sa-bu-um{ki}	Sabum[]SN
4139	Sa2-du11	Sadug[]PN
4140	Sa6-ga	Saga[]PN
4141	Sag-da-na	Saŋdana[]PN
4142	Sag-da-na-ce3	Saŋdana[]PN
4143	Sag-da-na-ta	Saŋdana[]PN
4144	Sag-da-na{ki}	Saŋdana[]SN
4145	Sag-da-na{ki}-ta	Saŋdana[]SN
4146	Sag-kal-la-mu	Saŋkalaŋu[]PN
4147	Sag-ku5	Saŋkud[]PN
4148	Sag-{d}Nanna-i3-zu	SaŋNanaʾizu[]PN
4149	Sag-{d}Nanna-zu	SaŋNanazu[]PN
4150	Sal-la-NE-wi{ki}	Sal.la.NE.wi{ki}[]SN
4151	Sar-NI-id	Sar.NI.id[]PN
4152	Seal	Seʾal[]PN
4153	Sealed	Seʾaled[]PN
4154	Si-NI-NI	Si.NI.NI[]PN
4155	Si-PI-it	Si.PI.it[]PN
4156	Si-du3	Sidu[]PN
4157	Si-du3-ta	Sidu[]PN
4158	Si-im-su-ha-ce-er	Simsuhašer[]PN
4159	Si-im-ti-ip-ha-ce-er	Simtiphašer[]PN
4160	Si-ir-du-ki	Sirduki[]PN
4161	Si-lu-uc-{d}Da-gan	SilušDagan[]PN
4162	Si-ma-ni-um{ki}	Simaniʾum[]SN
4163	Si-ma-nu-um{ki}	Simanum[]SN
4164	Si-ma-num2	Simanum[]PN
4165	Si-ma-num2-ki	Simanumki[]PN
4166	Si-ma-num2-ma{ki}	Simanuma[]SN
4167	Si-ma-num2ki	Simanumki[]PN
4168	Si-ma-num2{ki}	Simanum[]SN
4169	Si-ma-num2{ki}-ta	Simanum[]SN
4170	Si-ma-num{ki}	Simanum[]SN
4171	Si-mu	Siŋu[]PN
4172	Si-mu-ru	Simuru[]PN
4173	Si-mu-ru-um	Simurum[]PN
4174	Si-mu-ru-um{ki}	Simurum[]SN
4175	Si-mu-ru-um{ki}-ma	Simurumma[]SN
4176	Si-mu-ru-um{ki}-me	Simurumme[]SN
4177	Si-mu-ru-{ki}	Simuru[]SN
4178	Si-mu-rum{ki}	Simurum[]SN
4179	Si-mu-ru{ki}	Simuru[]SN
4180	Si-sa2	Sisa[]PN
4181	Si-ti-ir-ca{ki}	Sitirša[]SN
4182	Si2-mat-i3-li2	Simatili[]PN
4183	Si:mu-ru-um{ki}	Simurum[]SN
4184	Sig4	Sig[]PN
4185	Sig4-de3-la	Sigdela[]PN
4186	Sig4-de3-li2	Sigdeli[]PN
4187	Sig4-ta-li-NI	Sig₄.ta.li.NI[]PN
4188	Sig4-te-la2-NI	Sig₄.te.la₂.NI[]PN
4189	Sig4-te-li	Sigteli[]PN
4190	Sig4-te-li-NI	Sig₄.te.li.NI[]PN
4191	Sig4-te-li-e	Sigteliʾe[]PN
4192	Sig4-te-li2	Sigteli[]PN
4193	Sig4-te-li2-ta	Sigteli[]PN
4194	Sigrist:	Sigrist[]PN
4195	Sipa-ca3-ku3-ge	Sipašakuge[]PN
4196	Sipa-hi-li	Sipahili[]PN
4197	Sipa-hi-li-a-i3-pa3	Sipahiliʾaʾipa[]PN
4198	Sipa-{d}Nance-in-pa3	SipaNanšeʾinpa[]PN
4199	Sippar{ki}	Sipar[]SN
4200	Sirara6-he2-gal2	Sirarahegal[]PN
4201	Su-ca-nu-um	Sušanum[]PN
4202	Su-ru-uc-ki-in	Suruškin[]PN
4203	Su-sin2	Susin[]PN
4204	Su-su-a	Susuʾa[]PN
4205	Su-tur	Sutur[]PN
4206	Su-{d}Suen	SuSuʾen[]PN
4207	Su11-ga-li	Sugali[]PN
4208	Su11-ga-li-ta	Sugali[]PN
4209	Sukkal-mah	Sukalmah[]PN
4210	TA-za-ga	TA.za.ga[]PN
4211	TAB-BA-i3-li2	TAB.BA.i₃.li₂[]PN
4212	TAB-HAR-cum	TAB.HAR.šum[]PN
4213	TAB.BA-i3-li2	TAB.BA.i₃.li₂[]PN
4214	TAG-ti-um{ki}	TAG.ti.um{ki}[]SN
4215	TE-la-a	TE.la.a[]PN
4216	TE.A-zi-da	TE.A.zi.da[]PN
4217	TE.DA.E{ki}	TE.DA.E{ki}[]SN
4218	TU-ra	TU.ra[]PN
4219	TUG2.TUG2-A-tu-ta	TUG₂.TUG₂.A.tu[]PN
4220	TUM-a	TUM.a[]PN
4221	TUN3-du6-da-kuc2	TUN₃.du₆.da.kuš₂[]PN
4222	TUR-TUR-um	TUR.TUR.um[]PN
4223	TUR.DA-ki-num2	TUR.DA.ki.num₂[]PN
4224	Ta-hi-ic-a-tal	Tahišatal[]PN
4225	Ta-hi-ic-a-tal-ta	Tahišatal[]PN
4226	Ta-la-a	Talaa[]PN
